hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:12187	TRBV12-5	T cell receptor beta variable 12-5	other	T cell receptor gene	Approved	7q34	07q34	"TRBV125|TCRBV12S5|TCRBV8S3"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28575	ENSG00000275158	OTTHUMG00000188558	uc064isq.1	X07223	NG_001333			8650574														TRBV12-5								
HGNC:12188	TRBV13	T cell receptor beta variable 13	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV13S1|TCRBV23S1A2T"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28574	ENSG00000276405	OTTHUMG00000188553	uc064isn.1	U03115	NG_001333			8650574														TRBV13								
HGNC:12189	TRBV14	T cell receptor beta variable 14	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV14S1|TCRBV16S1A1N1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28573	ENSG00000275743	OTTHUMG00000188559	uc033amk.2	X06154	NG_001333			8650574														TRBV14								
HGNC:12190	TRBV15	T cell receptor beta variable 15	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV15S1|TCRBV24S1A3T"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28572	ENSG00000276819	OTTHUMG00000188560	uc033aml.2	U03115	NG_001333			8650574														TRBV15								
HGNC:12191	TRBV16	T cell receptor beta variable 16 (gene/pseudogene)	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV16S1|TCRBV25S1A2PT"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28571	ENSG00000275243	OTTHUMG00000188561	uc064isr.1	L26231	NG_001333			8650574														TRBV16								
HGNC:12192	TRBV17	T cell receptor beta variable 17 (non-functional)	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV17S1|TCRBV26S1P"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28570	ENSG00000277880	OTTHUMG00000188562	uc064iss.1	U03115	NG_001333			8650574														TRBV17								
HGNC:12193	TRBV18	T cell receptor beta variable 18	other	T cell receptor gene	Approved	7q34	07q34	TCRBV18S1				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28569	ENSG00000276557	OTTHUMG00000188563	uc033amm.2	L36092	NG_001333			8650574														TRBV18								
HGNC:12194	TRBV19	T cell receptor beta variable 19	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV17S1A1T|TCRBV19S1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28568	ENSG00000211746	OTTHUMG00000158877	uc003vzo.4	U48260	NG_001333			8650574														TRBV19								
HGNC:12196	TRBV20-1	T cell receptor beta variable 20-1	other	T cell receptor gene	Approved	7q34	07q34	"TRBV201|TCRBV20S1|TCRBV2S1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28567	ENSG00000211747	OTTHUMG00000158899	uc064ist.1	M11955	NG_001333			8650574														TRBV20-1								
HGNC:12197	TRBV20OR9-2	T cell receptor beta variable 20/OR9-2 (non-functional)	other	T cell receptor gene	Approved	9p13.3	09p13.3	"TRBV20/OR9-2|TCRBV20S2|TCRBV2S2O"	T-cell receptor, beta variable region 2, orphon	TCRBV2O	TCRBV2O	T cell receptor beta (TRB) orphons	373	1995-01-24		2017-12-06	2017-12-06	6962	ENSG00000205274	OTTHUMG00000019781	uc064sqk.1	L05149	NG_001337			8384723														TRBV20/OR9-2								
HGNC:12201	TRBV23-1	T cell receptor beta variable 23-1 (non-functional)	other	T cell receptor gene	Approved	7q34	07q34	"TRBV231|TCRBV19S1P|TCRBV23S1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28564	ENSG00000211749	OTTHUMG00000158920	uc064isu.1	L36092	NG_001333			8650574														TRBV23-1								
HGNC:12203	TRBV24-1	T cell receptor beta variable 24-1	other	T cell receptor gene	Approved	7q34	07q34	"TRBV241|TCRBV15S1|TCRBV24S1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28563	ENSG00000211750	OTTHUMG00000158889	uc003vzx.4	M11951	NG_001333			8650574														TRBV24-1								
HGNC:12205	TRBV25-1	T cell receptor beta variable 25-1	other	T cell receptor gene	Approved	7q34	07q34	"TRBV251|TCRBV11S1A1T|TCRBV25S1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28562	ENSG00000282499	OTTHUMG00000158868	uc284qdw.1	L27610	NG_001333			8650574														TRBV25-1								
HGNC:12208	TRBV27	T cell receptor beta variable 27	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV14S1|TCRBV27S1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28560	ENSG00000211752	OTTHUMG00000158924	uc033amu.2	L36092	NG_001333			8650574														TRBV27								
HGNC:12209	TRBV28	T cell receptor beta variable 28	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV28S1|TCRBV3S1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28559	ENSG00000211753	OTTHUMG00000158900	uc033amv.2	U08314	NG_001333			8650574														TRBV28								
HGNC:12210	TRBV29-1	T cell receptor beta variable 29-1	other	T cell receptor gene	Approved	7q34	07q34	"TRBV291|TCRBV29S1|TCRBV4S1A1T"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28558	ENSG00000232869	OTTHUMG00000158898	uc033amx.2	L36092	NG_001333			8650574														TRBV29-1								
HGNC:12211	TRBV29OR9-2	T cell receptor beta variable 29/OR9-2 (non-functional)	other	T cell receptor gene	Approved	9p13.3	09p13.3	"TRBV29/OR9-2|TCRBV29S2|TCRBV4S2O"	"T-cell receptor, beta cluster, variable region 4, orphon|T-cell receptor, beta variable region 4, orphon"	TCRBV4O	TCRBV4O	T cell receptor beta (TRB) orphons	373	1993-07-13		2017-12-06	2017-12-06	6958	ENSG00000223394	OTTHUMG00000000415		L05150	NG_001337			8384723											PGOHUM00000236443			TRBV29/OR9-2								
HGNC:12214	TRBV30	T cell receptor beta variable 30 (gene/pseudogene)	other	T cell receptor gene	Approved	7q34	07q34	"TCRBV20S1A1N2|TCRBV30S1"				T cell receptor beta locus at 7q34	372	2000-05-15		2017-12-06	2017-12-06	28557	ENSG00000237254	OTTHUMG00000158907	uc022aob.3	L36092	NG_001333			8650574														TRBV30								
HGNC:50321	TRBVC	T cell receptor beta variable C	other	T cell receptor gene	Approved	7q34	07q34					T cell receptor beta locus at 7q34	372	2014-04-09		2017-12-06	2017-12-06	103106900				L36092																		TRBVC								
HGNC:12253	TRDC	T cell receptor delta constant	other	T cell receptor gene	Approved	14q11.2	14q11.2					T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28526	ENSG00000211829	OTTHUMG00000170905	uc058zfj.1	M22148	NG_001332		B7Z8K6						186810									TRDC								
HGNC:12254	TRDD1	T cell receptor delta diversity 1	other	T cell receptor gene	Approved	14q11.2	14q11.2					T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28525	ENSG00000223997	OTTHUMG00000170844	uc058zfb.1	M23325	NG_001332			2974163														TRDD1								
HGNC:12255	TRDD2	T cell receptor delta diversity 2	other	T cell receptor gene	Approved	14q11.2	14q11.2					T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28524	ENSG00000237235	OTTHUMG00000170845	uc058zfc.1	M22153	NG_001332			3413078														TRDD2								
HGNC:12256	TRDD3	T cell receptor delta diversity 3	other	T cell receptor gene	Approved	14q11.2	14q11.2					T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28523	ENSG00000228985	OTTHUMG00000170846	uc058zfd.1	M22152	NG_001332			3413078														TRDD3								
HGNC:12257	TRDJ1	T cell receptor delta joining 1	other	T cell receptor gene	Approved	14q11.2	14q11.2					T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28522	ENSG00000211825	OTTHUMG00000170847	uc058zfe.1	M20289	NG_001332			2836865														TRDJ1								
HGNC:12258	TRDJ2	T cell receptor delta joining 2	other	T cell receptor gene	Approved	14q11.2	14q11.2					T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28521	ENSG00000211827	OTTHUMG00000170903	uc058zfg.1	L36386	NG_001332			2974163														TRDJ2								
HGNC:12259	TRDJ3	T cell receptor delta joining 3	other	T cell receptor gene	Approved	14q11.2	14q11.2					T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28520	ENSG00000211828	OTTHUMG00000170904	uc058zfh.1	M21508	NG_001332			3186718														TRDJ3								
HGNC:12260	TRDJ4	T cell receptor delta joining 4	other	T cell receptor gene	Approved	14q11.2	14q11.2					T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28519	ENSG00000211826	OTTHUMG00000170902	uc058zff.1		NG_001332			8207230														TRDJ4								
HGNC:12262	TRDV1	T cell receptor delta variable 1	other	T cell receptor gene	Approved	14q11.2	14q11.2	hDV101S1				T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28518	ENSG00000211804	OTTHUMG00000170651	uc058zee.1	M22198	NG_001332			3186718														TRDV1								
HGNC:12263	TRDV2	T cell receptor delta variable 2	other	T cell receptor gene	Approved	14q11.2	14q11.2	"hDV102S1|MGC117421"				T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28517	ENSG00000211821	OTTHUMG00000170843	uc001wdu.3	X15207	NG_001332			2526321														TRDV2								
HGNC:12264	TRDV3	T cell receptor delta variable 3	other	T cell receptor gene	Approved	14q11.2	14q11.2	hDV103S1				T cell receptor delta locus at 14q11.2	374	2000-05-15		2017-12-06	2017-12-06	28516	ENSG00000256590	OTTHUMG00000168896	uc001web.2	M23326	NG_001332			2974163														TRDV3								
HGNC:12275	TRGC1	T cell receptor gamma constant 1	other	T cell receptor gene	Approved	7p14.1	07p14.1	C1	T-cell receptor, gamma, constant region C1	TCRGC1	TCRGC1	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6966	ENSG00000211689	OTTHUMG00000155219	uc064cxn.1	M14996	NG_001336		P0CF51	2879283					186970									TRGC1								
HGNC:12276	TRGC2	T cell receptor gamma constant 2	other	T cell receptor gene	Approved	7p14.1	07p14.1	"TRGC2(2X)|TRGC2(3X)"	T-cell receptor, gamma, constant region C2	TCRGC2	TCRGC2	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6967	ENSG00000227191	OTTHUMG00000155215	uc064cxk.1	M15002	NG_001336		P03986	3458221					615450									TRGC2								
HGNC:12277	TRGJ1	T cell receptor gamma joining 1	other	T cell receptor gene	Approved	7p14.1	07p14.1	J1	T-cell receptor, gamma, joining segment J1	TCRGJ1	TCRGJ1	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6968	ENSG00000211690	OTTHUMG00000155214	uc064cxr.1	M12960	NG_001336			3003579														TRGJ1								
HGNC:12278	TRGJ2	T cell receptor gamma joining 2	other	T cell receptor gene	Approved	7p14.1	07p14.1	J2	T-cell receptor gamma joining segment J2	TCRGJ2	TCRGJ2	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6969	ENSG00000211687	OTTHUMG00000155217	uc064cxl.1	M12961	NG_001336			3003579														TRGJ2								
HGNC:12279	TRGJP	T cell receptor gamma joining P	other	T cell receptor gene	Approved	7p14.1	07p14.1	JP	T-cell receptor, gamma, joining segment JP	TCRGJP	TCRGJP	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6970	ENSG00000211691	OTTHUMG00000155220	uc064cxs.1	M12950	NG_001336			2938743														TRGJP								
HGNC:12280	TRGJP1	T cell receptor gamma joining P1	other	T cell receptor gene	Approved	7p14.1	07p14.1	JP1	"T-cell receptor gamma joining segment JP1|T-cell receptor gamma joining P1"	TCRGJP1	TCRGJP1	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6971	ENSG00000211692	OTTHUMG00000155226	uc064cxt.1	X08084	NG_001336			2969332														TRGJP1								
HGNC:12281	TRGJP2	T cell receptor gamma joining P2	other	T cell receptor gene	Approved	7p14.1	07p14.1	JP2	T-cell receptor, gamma, joining segment JP2	TCRGJP2	TCRGJP2	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6972	ENSG00000211688	OTTHUMG00000155222	uc064cxm.1	M16016	NG_001336			2951442														TRGJP2								
HGNC:12284	TRGV1	T cell receptor gamma variable 1 (non-functional)	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S1P		TCRGV1	TCRGV1	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6973	ENSG00000211701	OTTHUMG00000155097	uc064cyd.1	M12949	NG_001336			"2938743|2969332"														TRGV1								
HGNC:12287	TRGV2	T cell receptor gamma variable 2	other	T cell receptor gene	Approved	7p14.1	07p14.1	VIS2	T-cell receptor, gamma, variable region V2	TCRGV2	TCRGV2	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6974	ENSG00000233306	OTTHUMG00000155105	uc064cyc.1	M13429	NG_001336			"2938743|2969332"														TRGV2								
HGNC:12288	TRGV3	T cell receptor gamma variable 3	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S3	T-cell receptor, gamma, variable region V3	TCRGV3	TCRGV3	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6976	ENSG00000211699	OTTHUMG00000155102	uc064cyb.1	M13430	NG_001336		P03979	"2938743|2969332"														TRGV3								
HGNC:12289	TRGV4	T cell receptor gamma variable 4	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S4	T-cell receptor, gamma, variable region V4	TCRGV4	TCRGV4	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6977	ENSG00000211698	OTTHUMG00000155099	uc064cya.1	X15272	NG_001336			2969332														TRGV4								
HGNC:12290	TRGV5	T cell receptor gamma variable 5	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S5	T-cell receptor, gamma, variable region V5	TCRGV5	TCRGV5	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6978	ENSG00000211697	OTTHUMG00000155101	uc022aca.2	M36286	NG_001336			"2902186|2969332"														TRGV5								
HGNC:12294	TRGV8	T cell receptor gamma variable 8	other	T cell receptor gene	Approved	7p14.1	07p14.1	V1S8	T-cell receptor, gamma, variable region V8	TCRGV8	TCRGV8	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6982	ENSG00000211696	OTTHUMG00000155098	uc064cxx.1	M13434	NG_001336																	TRGV8								
HGNC:12295	TRGV9	T cell receptor gamma variable 9	other	T cell receptor gene	Approved	7p14.1	07p14.1	V2	T-cell receptor, gamma, variable region V9	TCRGV9	TCRGV9	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6983	ENSG00000211695	OTTHUMG00000155218	uc064cxv.1	X07205	NG_001336			"2969332|2806544"														TRGV9								
HGNC:12285	TRGV10	T cell receptor gamma variable 10 (non-functional)	other	T cell receptor gene	Approved	7p14.1	07p14.1	V3P	T-cell receptor, gamma, variable region V10	TCRGV10	TCRGV10	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6984	ENSG00000211694	OTTHUMG00000155223	uc003tgl.4	X07206	NG_001336			2969332														TRGV10								
HGNC:12286	TRGV11	T cell receptor gamma variable 11 (non-functional)	other	T cell receptor gene	Approved	7p14.1	07p14.1	V4P	T-cell receptor, gamma, variable region V11	TCRGV11	TCRGV11	T cell receptor gamma locus at 7p14	375	1989-05-30		2017-12-06	2017-12-06	6985	ENSG00000211693	OTTHUMG00000155221	uc064cxu.1	Y11227	NG_001336																	TRGV11								
HGNC:33440	TRIM6-TRIM34	TRIM6-TRIM34 readthrough	other	readthrough	Approved	11p15.4	11p15.4							2007-07-31		2011-01-25	2014-11-19	445372	ENSG00000258588	OTTHUMG00000066899	uc001mbf.4	AB039903	NM_001003819	CCDS31388			"MGI:2137359|MGI:4821264"			TRIM6-TRIM34																		
HGNC:38845	TRIM39-RPP21	TRIM39-RPP21 readthrough	other	readthrough	Approved	6p22.1	06p22.1							2011-02-21			2014-11-19	202658	ENSG00000248167	OTTHUMG00000161144	uc063mrm.1		NM_001199119.1	CCDS78121																								
HGNC:32686	TRIM75P	tripartite motif containing 75, pseudogene	other	unknown	Approved	4q32.3	04q32.3			TRIM75	"tripartite motif-containing 75|tripartite motif containing 75"	"Ring finger proteins|Tripartite motif containing"	"58|59"	2006-04-05	2014-04-01	2014-04-01	2017-08-14	391714	ENSG00000250374	OTTHUMG00000161257			NG_016722		A6NK02																							
HGNC:12374	TSHRL1	thyroid stimulating hormone receptor like 1	other	unknown	Approved	1q	01q							1988-05-11		2016-01-12	2016-01-12	7254																														
HGNC:12375	TSHRL2	thyroid stimulating hormone receptor like 2	other	unknown	Approved	8	08							1988-05-11		2016-01-12	2016-01-12	7255																														
HGNC:12376	TSHRL3	thyroid stimulating hormone receptor like 3	other	unknown	Approved	10	10							1988-05-11		2016-01-12	2016-01-12	7256																														
HGNC:49177	TSNAX-DISC1	TSNAX-DISC1 readthrough (NMD candidate)	other	readthrough	Approved	1q42.2	01q42.2							2013-09-24			2013-09-24	100303453	ENSG00000270106	OTTHUMG00000183905			NR_028393																									
HGNC:32484	TTLL13P	tubulin tyrosine ligase like 13, pseudogene	other	unknown	Approved	15q26.1	15q26.1	"FLJ46079|MGC33417"		TTLL13	"tubulin tyrosine ligase-like family, member 13|tubulin tyrosine ligase-like family member 13, pseudogene"	Tubulin tyrosine ligase family	779	2006-02-02	2015-01-16	2015-11-19	2017-11-28	440307	ENSG00000213471	OTTHUMG00000177210		BC036668	NR_104604		A6NNM8	15890843	MGI:1920845	RGD:1310399																				
HGNC:38613	TTTY13C	testis-specific transcript, Y-linked 13C	other	unknown	Approved	Yp11.2	Yp11.2							2010-07-22			2010-07-26	100287979																														
HGNC:24983	TUBB8P12	tubulin beta 8 pseudogene 12	other	unknown	Approved	18p11.32	18p11.32							2015-05-18			2017-11-28	260334	ENSG00000173213	OTTHUMG00000163448		AF355126	NG_002339			11731935																						
HGNC:42961	TVP23C-CDRT4	TVP23C-CDRT4 readthrough	other	readthrough	Approved	17p12	17p12			FAM18B2-CDRT4	FAM18B2-CDRT4 readthrough			2011-09-28	2012-11-29	2012-11-29	2012-11-29	100533496	ENSG00000259024	OTTHUMG00000165004	uc032eus.2		NM_001204478	CCDS56021																								
HGNC:29553	TYMSOS	TYMS opposite strand	other	unknown	Approved	18p11.32	18p11.32			C18orf56	chromosome 18 open reading frame 56			2005-01-12	2014-05-21	2014-05-21	2014-11-19	494514	ENSG00000176912	OTTHUMG00000178257		BC028301	NM_001012716		Q8TAI1																							
HGNC:48339	UBE2F-SCLY	UBE2F-SCLY readthrough (NMD candidate)	other	readthrough	Approved	2q37.3	02q37.3							2013-05-09			2013-05-09	100533179	ENSG00000258984	OTTHUMG00000170602			NR_037904																									
HGNC:44656	UBE2Q2L	ubiquitin conjugating enzyme E2 Q2 like	other	unknown	Approved	15q25.2	15q25.2				ubiquitin-conjugating enzyme E2Q family member 2-like			2014-01-03		2016-03-14	2017-08-14	100505679	ENSG00000259511	OTTHUMG00000172496			NM_001243531	CCDS58396	H0YL09																							
HGNC:12530	UGT1A1	UDP glucuronosyltransferase family 1 member A1	other	complex locus constituent	Approved	2q37.1	02q37.1	UGT1A		"UGT1|GNT1"	UDP glycosyltransferase 1 family, polypeptide A1	UDP glucuronosyltransferases	363	1989-02-13		2016-03-01	2017-03-24	54658	ENSG00000241635	OTTHUMG00000059117	uc002vvb.4	M57899	NM_000463	CCDS2510	P22309	"9295054|9535849"	MGI:98898	RGD:3935	LRG_733|http://www.lrg-sequence.org/LRG/LRG_733	UGT1A1	191740					120380										2.4.1.17		
HGNC:12534	UGT1A2P	UDP glucuronosyltransferase family 1 member A2, pseudogene	other	complex locus constituent	Approved	2q37.1	02q37.1	UGT1BP			UDP glycosyltransferase 1 family, polypeptide A2 pseudogene	UDP glucuronosyltransferases	363	2000-06-22		2016-03-01	2016-03-01	54580	ENSG00000228445	OTTHUMG00000059035		M84126	NG_001285			"9295054|1339448"											PGOHUM00000298916											
HGNC:12535	UGT1A3	UDP glucuronosyltransferase family 1 member A3	other	complex locus constituent	Approved	2q37.1	02q37.1	UGT1C			UDP glycosyltransferase 1 family, polypeptide A3	UDP glucuronosyltransferases	363	2000-06-22		2016-03-01	2016-10-05	54659	ENSG00000243135	OTTHUMG00000059118	uc002vuy.4	M84127	NM_019093	CCDS2509	P35503	"9295054|1339448|11434514"	MGI:3576049	RGD:1549741		UGT1A3	606428																	
HGNC:12536	UGT1A4	UDP glucuronosyltransferase family 1 member A4	other	complex locus constituent	Approved	2q37.1	02q37.1	"HUG-BR2|UGT1D"			UDP glycosyltransferase 1 family, polypeptide A4	UDP glucuronosyltransferases	363	2000-06-22		2016-03-01	2016-03-01	54657	ENSG00000244474	OTTHUMG00000059119	uc002vux.4	M84128	NM_007120	CCDS33405	P22310	"9295054|1339448"	MGI:3032634	RGD:1583689		UGT1A4	606429					471290												
HGNC:12537	UGT1A5	UDP glucuronosyltransferase family 1 member A5	other	complex locus constituent	Approved	2q37.1	02q37.1	UGT1E			UDP glycosyltransferase 1 family, polypeptide A5	UDP glucuronosyltransferases	363	2000-06-22		2016-03-01	2016-10-05	54579	ENSG00000240224	OTTHUMG00000059120	uc002vuw.4	M84129	NM_019078	CCDS33404	P35504	"9295054|1339448"		RGD:1549728		UGT1A5	606430																	
